"LABEL" "EXPT" "DATA" "RUN" "FOLD" "FOLDRUN" "GROUP" "LANG"
"turk_ga_s1107_dpmog_1_2_1" "dpmog" "turk_ga_s1107" "R1" "F2" "FR1" "turk_ga" "turk"
"turk_ga_s1107_dpmog_1_3_1" "dpmog" "turk_ga_s1107" "R1" "F3" "FR1" "turk_ga" "turk"
"turk_ga_s1107_dpmog_1_4_1" "dpmog" "turk_ga_s1107" "R1" "F4" "FR1" "turk_ga" "turk"
"turk_ga_s1107_dpmog_1_5_1" "dpmog" "turk_ga_s1107" "R1" "F5" "FR1" "turk_ga" "turk"
"turk_ga_s1107_dpmog_1_6_1" "dpmog" "turk_ga_s1107" "R1" "F6" "FR1" "turk_ga" "turk"
"turk_ga_s1107_dpmog_1_7_1" "dpmog" "turk_ga_s1107" "R1" "F7" "FR1" "turk_ga" "turk"
"turk_ga_s1107_dpmog_1_8_1" "dpmog" "turk_ga_s1107" "R1" "F8" "FR1" "turk_ga" "turk"
"turk_ga_s1107_dpmog_1_9_1" "dpmog" "turk_ga_s1107" "R1" "F9" "FR1" "turk_ga" "turk"
"turk_ga_s1107_dpmog_1_10_1" "dpmog" "turk_ga_s1107" "R1" "F10" "FR1" "turk_ga" "turk"
"turk_ga_s1110_emmog_1_1_1" "emmog" "turk_ga_s1110" "R1" "F1" "FR1" "turk_ga" "turk"
"turk_ga_s1110_emmog_1_2_1" "emmog" "turk_ga_s1110" "R1" "F2" "FR1" "turk_ga" "turk"
"turk_ga_s1110_emmog_1_3_1" "emmog" "turk_ga_s1110" "R1" "F3" "FR1" "turk_ga" "turk"
"turk_ga_s1110_emmog_1_4_1" "emmog" "turk_ga_s1110" "R1" "F4" "FR1" "turk_ga" "turk"
"turk_ga_s1110_emmog_1_5_1" "emmog" "turk_ga_s1110" "R1" "F5" "FR1" "turk_ga" "turk"
"turk_ga_s1110_emmog_1_6_1" "emmog" "turk_ga_s1110" "R1" "F6" "FR1" "turk_ga" "turk"
"turk_ga_s1110_emmog_1_7_1" "emmog" "turk_ga_s1110" "R1" "F7" "FR1" "turk_ga" "turk"
"turk_ga_s1110_emmog_1_8_1" "emmog" "turk_ga_s1110" "R1" "F8" "FR1" "turk_ga" "turk"
"turk_ga_s1110_emmog_1_9_1" "emmog" "turk_ga_s1110" "R1" "F9" "FR1" "turk_ga" "turk"
"turk_ga_s1110_emmog_1_10_1" "emmog" "turk_ga_s1110" "R1" "F10" "FR1" "turk_ga" "turk"
"turk_ga_s1110_dpmog_1_1_1" "dpmog" "turk_ga_s1110" "R1" "F1" "FR1" "turk_ga" "turk"
"turk_ga_s1110_dpmog_1_2_1" "dpmog" "turk_ga_s1110" "R1" "F2" "FR1" "turk_ga" "turk"
"turk_ga_s1110_dpmog_1_3_1" "dpmog" "turk_ga_s1110" "R1" "F3" "FR1" "turk_ga" "turk"
"turk_ga_s1110_dpmog_1_4_1" "dpmog" "turk_ga_s1110" "R1" "F4" "FR1" "turk_ga" "turk"
"turk_ga_s1110_dpmog_1_5_1" "dpmog" "turk_ga_s1110" "R1" "F5" "FR1" "turk_ga" "turk"
"turk_ga_s1110_dpmog_1_6_1" "dpmog" "turk_ga_s1110" "R1" "F6" "FR1" "turk_ga" "turk"
"turk_ga_s1110_dpmog_1_7_1" "dpmog" "turk_ga_s1110" "R1" "F7" "FR1" "turk_ga" "turk"
"turk_ga_s1110_dpmog_1_8_1" "dpmog" "turk_ga_s1110" "R1" "F8" "FR1" "turk_ga" "turk"
"turk_ga_s1110_dpmog_1_9_1" "dpmog" "turk_ga_s1110" "R1" "F9" "FR1" "turk_ga" "turk"
"turk_ga_s1110_dpmog_1_10_1" "dpmog" "turk_ga_s1110" "R1" "F10" "FR1" "turk_ga" "turk"
"turk_ga_s1114_emmog_1_1_1" "emmog" "turk_ga_s1114" "R1" "F1" "FR1" "turk_ga" "turk"
"turk_ga_s1114_emmog_1_2_1" "emmog" "turk_ga_s1114" "R1" "F2" "FR1" "turk_ga" "turk"
"turk_ga_s1114_emmog_1_3_1" "emmog" "turk_ga_s1114" "R1" "F3" "FR1" "turk_ga" "turk"
"turk_ga_s1114_emmog_1_4_1" "emmog" "turk_ga_s1114" "R1" "F4" "FR1" "turk_ga" "turk"
"turk_ga_s1114_emmog_1_5_1" "emmog" "turk_ga_s1114" "R1" "F5" "FR1" "turk_ga" "turk"
"turk_ga_s1114_emmog_1_6_1" "emmog" "turk_ga_s1114" "R1" "F6" "FR1" "turk_ga" "turk"
"turk_ga_s1114_emmog_1_7_1" "emmog" "turk_ga_s1114" "R1" "F7" "FR1" "turk_ga" "turk"
"turk_ga_s1114_emmog_1_8_1" "emmog" "turk_ga_s1114" "R1" "F8" "FR1" "turk_ga" "turk"
"turk_ga_s1114_emmog_1_9_1" "emmog" "turk_ga_s1114" "R1" "F9" "FR1" "turk_ga" "turk"
"turk_ga_s1114_emmog_1_10_1" "emmog" "turk_ga_s1114" "R1" "F10" "FR1" "turk_ga" "turk"
"turk_ga_s1114_dpmog_1_1_1" "dpmog" "turk_ga_s1114" "R1" "F1" "FR1" "turk_ga" "turk"
"turk_ga_s1114_dpmog_1_2_1" "dpmog" "turk_ga_s1114" "R1" "F2" "FR1" "turk_ga" "turk"
"turk_ga_s1114_dpmog_1_3_1" "dpmog" "turk_ga_s1114" "R1" "F3" "FR1" "turk_ga" "turk"
"turk_ga_s1114_dpmog_1_4_1" "dpmog" "turk_ga_s1114" "R1" "F4" "FR1" "turk_ga" "turk"
"turk_ga_s1114_dpmog_1_5_1" "dpmog" "turk_ga_s1114" "R1" "F5" "FR1" "turk_ga" "turk"
"turk_ga_s1114_dpmog_1_6_1" "dpmog" "turk_ga_s1114" "R1" "F6" "FR1" "turk_ga" "turk"
"turk_ga_s1114_dpmog_1_7_1" "dpmog" "turk_ga_s1114" "R1" "F7" "FR1" "turk_ga" "turk"
"turk_ga_s1114_dpmog_1_8_1" "dpmog" "turk_ga_s1114" "R1" "F8" "FR1" "turk_ga" "turk"
"turk_ga_s1114_dpmog_1_9_1" "dpmog" "turk_ga_s1114" "R1" "F9" "FR1" "turk_ga" "turk"
"turk_ga_s1114_dpmog_1_10_1" "dpmog" "turk_ga_s1114" "R1" "F10" "FR1" "turk_ga" "turk"
"turk_ga_s1115_emmog_1_1_1" "emmog" "turk_ga_s1115" "R1" "F1" "FR1" "turk_ga" "turk"
"turk_ga_s1115_emmog_1_2_1" "emmog" "turk_ga_s1115" "R1" "F2" "FR1" "turk_ga" "turk"
"turk_ga_s1115_emmog_1_3_1" "emmog" "turk_ga_s1115" "R1" "F3" "FR1" "turk_ga" "turk"
"turk_ga_s1115_emmog_1_4_1" "emmog" "turk_ga_s1115" "R1" "F4" "FR1" "turk_ga" "turk"
"turk_ga_s1115_emmog_1_5_1" "emmog" "turk_ga_s1115" "R1" "F5" "FR1" "turk_ga" "turk"
"turk_ga_s1115_emmog_1_6_1" "emmog" "turk_ga_s1115" "R1" "F6" "FR1" "turk_ga" "turk"
"turk_ga_s1115_emmog_1_7_1" "emmog" "turk_ga_s1115" "R1" "F7" "FR1" "turk_ga" "turk"
"turk_ga_s1115_emmog_1_8_1" "emmog" "turk_ga_s1115" "R1" "F8" "FR1" "turk_ga" "turk"
"turk_ga_s1115_emmog_1_9_1" "emmog" "turk_ga_s1115" "R1" "F9" "FR1" "turk_ga" "turk"
"turk_ga_s1115_emmog_1_10_1" "emmog" "turk_ga_s1115" "R1" "F10" "FR1" "turk_ga" "turk"
"turk_ga_s1115_dpmog_1_1_1" "dpmog" "turk_ga_s1115" "R1" "F1" "FR1" "turk_ga" "turk"
"turk_ga_s1115_dpmog_1_2_1" "dpmog" "turk_ga_s1115" "R1" "F2" "FR1" "turk_ga" "turk"
"turk_ga_s1115_dpmog_1_3_1" "dpmog" "turk_ga_s1115" "R1" "F3" "FR1" "turk_ga" "turk"
"turk_ga_s1115_dpmog_1_4_1" "dpmog" "turk_ga_s1115" "R1" "F4" "FR1" "turk_ga" "turk"
"turk_ga_s1115_dpmog_1_5_1" "dpmog" "turk_ga_s1115" "R1" "F5" "FR1" "turk_ga" "turk"
"turk_ga_s1115_dpmog_1_6_1" "dpmog" "turk_ga_s1115" "R1" "F6" "FR1" "turk_ga" "turk"
"turk_ga_s1115_dpmog_1_7_1" "dpmog" "turk_ga_s1115" "R1" "F7" "FR1" "turk_ga" "turk"
"turk_ga_s1115_dpmog_1_8_1" "dpmog" "turk_ga_s1115" "R1" "F8" "FR1" "turk_ga" "turk"
"turk_ga_s1115_dpmog_1_9_1" "dpmog" "turk_ga_s1115" "R1" "F9" "FR1" "turk_ga" "turk"
"turk_ga_s1115_dpmog_1_10_1" "dpmog" "turk_ga_s1115" "R1" "F10" "FR1" "turk_ga" "turk"
"turk_ga_s1116_emmog_1_1_1" "emmog" "turk_ga_s1116" "R1" "F1" "FR1" "turk_ga" "turk"
"turk_ga_s1116_emmog_1_2_1" "emmog" "turk_ga_s1116" "R1" "F2" "FR1" "turk_ga" "turk"
"turk_ga_s1116_emmog_1_3_1" "emmog" "turk_ga_s1116" "R1" "F3" "FR1" "turk_ga" "turk"
"turk_ga_s1116_emmog_1_4_1" "emmog" "turk_ga_s1116" "R1" "F4" "FR1" "turk_ga" "turk"
"turk_ga_s1116_emmog_1_5_1" "emmog" "turk_ga_s1116" "R1" "F5" "FR1" "turk_ga" "turk"
"turk_ga_s1116_emmog_1_6_1" "emmog" "turk_ga_s1116" "R1" "F6" "FR1" "turk_ga" "turk"
"turk_ga_s1116_emmog_1_7_1" "emmog" "turk_ga_s1116" "R1" "F7" "FR1" "turk_ga" "turk"
"turk_ga_s1116_emmog_1_8_1" "emmog" "turk_ga_s1116" "R1" "F8" "FR1" "turk_ga" "turk"
"turk_ga_s1116_emmog_1_9_1" "emmog" "turk_ga_s1116" "R1" "F9" "FR1" "turk_ga" "turk"
"turk_ga_s1116_emmog_1_10_1" "emmog" "turk_ga_s1116" "R1" "F10" "FR1" "turk_ga" "turk"
"turk_ga_s1116_dpmog_1_1_1" "dpmog" "turk_ga_s1116" "R1" "F1" "FR1" "turk_ga" "turk"
"turk_ga_s1116_dpmog_1_2_1" "dpmog" "turk_ga_s1116" "R1" "F2" "FR1" "turk_ga" "turk"
"turk_ga_s1116_dpmog_1_3_1" "dpmog" "turk_ga_s1116" "R1" "F3" "FR1" "turk_ga" "turk"
"turk_ga_s1116_dpmog_1_4_1" "dpmog" "turk_ga_s1116" "R1" "F4" "FR1" "turk_ga" "turk"
"turk_ga_s1116_dpmog_1_5_1" "dpmog" "turk_ga_s1116" "R1" "F5" "FR1" "turk_ga" "turk"
"turk_ga_s1116_dpmog_1_6_1" "dpmog" "turk_ga_s1116" "R1" "F6" "FR1" "turk_ga" "turk"
"turk_ga_s1116_dpmog_1_7_1" "dpmog" "turk_ga_s1116" "R1" "F7" "FR1" "turk_ga" "turk"
"turk_ga_s1116_dpmog_1_8_1" "dpmog" "turk_ga_s1116" "R1" "F8" "FR1" "turk_ga" "turk"
"turk_ga_s1116_dpmog_1_9_1" "dpmog" "turk_ga_s1116" "R1" "F9" "FR1" "turk_ga" "turk"
"turk_ga_s1116_dpmog_1_10_1" "dpmog" "turk_ga_s1116" "R1" "F10" "FR1" "turk_ga" "turk"
"turk_ga_s1118_emmog_1_1_1" "emmog" "turk_ga_s1118" "R1" "F1" "FR1" "turk_ga" "turk"
"turk_ga_s1118_emmog_1_2_1" "emmog" "turk_ga_s1118" "R1" "F2" "FR1" "turk_ga" "turk"
"turk_ga_s1118_emmog_1_3_1" "emmog" "turk_ga_s1118" "R1" "F3" "FR1" "turk_ga" "turk"
"turk_ga_s1118_emmog_1_4_1" "emmog" "turk_ga_s1118" "R1" "F4" "FR1" "turk_ga" "turk"
"turk_ga_s1118_emmog_1_5_1" "emmog" "turk_ga_s1118" "R1" "F5" "FR1" "turk_ga" "turk"
"turk_ga_s1118_emmog_1_6_1" "emmog" "turk_ga_s1118" "R1" "F6" "FR1" "turk_ga" "turk"
"turk_ga_s1118_emmog_1_7_1" "emmog" "turk_ga_s1118" "R1" "F7" "FR1" "turk_ga" "turk"
"turk_ga_s1118_emmog_1_8_1" "emmog" "turk_ga_s1118" "R1" "F8" "FR1" "turk_ga" "turk"
"turk_ga_s1118_emmog_1_9_1" "emmog" "turk_ga_s1118" "R1" "F9" "FR1" "turk_ga" "turk"
"turk_ga_s1118_emmog_1_10_1" "emmog" "turk_ga_s1118" "R1" "F10" "FR1" "turk_ga" "turk"
"turk_ga_s1118_dpmog_1_1_1" "dpmog" "turk_ga_s1118" "R1" "F1" "FR1" "turk_ga" "turk"
"turk_ga_s1118_dpmog_1_2_1" "dpmog" "turk_ga_s1118" "R1" "F2" "FR1" "turk_ga" "turk"
"turk_ga_s1118_dpmog_1_3_1" "dpmog" "turk_ga_s1118" "R1" "F3" "FR1" "turk_ga" "turk"
"turk_ga_s1118_dpmog_1_4_1" "dpmog" "turk_ga_s1118" "R1" "F4" "FR1" "turk_ga" "turk"
"turk_ga_s1118_dpmog_1_5_1" "dpmog" "turk_ga_s1118" "R1" "F5" "FR1" "turk_ga" "turk"
"turk_ga_s1118_dpmog_1_6_1" "dpmog" "turk_ga_s1118" "R1" "F6" "FR1" "turk_ga" "turk"
"turk_ga_s1118_dpmog_1_7_1" "dpmog" "turk_ga_s1118" "R1" "F7" "FR1" "turk_ga" "turk"
"turk_ga_s1118_dpmog_1_8_1" "dpmog" "turk_ga_s1118" "R1" "F8" "FR1" "turk_ga" "turk"
"turk_ga_s1118_dpmog_1_9_1" "dpmog" "turk_ga_s1118" "R1" "F9" "FR1" "turk_ga" "turk"
"turk_ga_s1118_dpmog_1_10_1" "dpmog" "turk_ga_s1118" "R1" "F10" "FR1" "turk_ga" "turk"
"turk_ga_s1119_emmog_1_1_1" "emmog" "turk_ga_s1119" "R1" "F1" "FR1" "turk_ga" "turk"
"turk_ga_s1119_emmog_1_2_1" "emmog" "turk_ga_s1119" "R1" "F2" "FR1" "turk_ga" "turk"
"turk_ga_s1119_emmog_1_3_1" "emmog" "turk_ga_s1119" "R1" "F3" "FR1" "turk_ga" "turk"
"turk_ga_s1119_emmog_1_4_1" "emmog" "turk_ga_s1119" "R1" "F4" "FR1" "turk_ga" "turk"
"turk_ga_s1119_emmog_1_5_1" "emmog" "turk_ga_s1119" "R1" "F5" "FR1" "turk_ga" "turk"
"turk_ga_s1119_emmog_1_6_1" "emmog" "turk_ga_s1119" "R1" "F6" "FR1" "turk_ga" "turk"
"turk_ga_s1119_emmog_1_7_1" "emmog" "turk_ga_s1119" "R1" "F7" "FR1" "turk_ga" "turk"
"turk_ga_s1119_emmog_1_8_1" "emmog" "turk_ga_s1119" "R1" "F8" "FR1" "turk_ga" "turk"
"turk_ga_s1119_emmog_1_9_1" "emmog" "turk_ga_s1119" "R1" "F9" "FR1" "turk_ga" "turk"
"turk_ga_s1119_emmog_1_10_1" "emmog" "turk_ga_s1119" "R1" "F10" "FR1" "turk_ga" "turk"
"turk_ga_s1119_dpmog_1_1_1" "dpmog" "turk_ga_s1119" "R1" "F1" "FR1" "turk_ga" "turk"
"turk_ga_s1119_dpmog_1_2_1" "dpmog" "turk_ga_s1119" "R1" "F2" "FR1" "turk_ga" "turk"
"turk_ga_s1119_dpmog_1_3_1" "dpmog" "turk_ga_s1119" "R1" "F3" "FR1" "turk_ga" "turk"
"turk_ga_s1119_dpmog_1_4_1" "dpmog" "turk_ga_s1119" "R1" "F4" "FR1" "turk_ga" "turk"
"turk_ga_s1119_dpmog_1_5_1" "dpmog" "turk_ga_s1119" "R1" "F5" "FR1" "turk_ga" "turk"
"turk_ga_s1119_dpmog_1_6_1" "dpmog" "turk_ga_s1119" "R1" "F6" "FR1" "turk_ga" "turk"
"turk_ga_s1119_dpmog_1_7_1" "dpmog" "turk_ga_s1119" "R1" "F7" "FR1" "turk_ga" "turk"
"turk_ga_s1119_dpmog_1_8_1" "dpmog" "turk_ga_s1119" "R1" "F8" "FR1" "turk_ga" "turk"
"turk_ga_s1119_dpmog_1_9_1" "dpmog" "turk_ga_s1119" "R1" "F9" "FR1" "turk_ga" "turk"
"turk_ga_s1119_dpmog_1_10_1" "dpmog" "turk_ga_s1119" "R1" "F10" "FR1" "turk_ga" "turk"
"turk_ga_s1121_emmog_1_1_1" "emmog" "turk_ga_s1121" "R1" "F1" "FR1" "turk_ga" "turk"
"turk_ga_s1121_emmog_1_2_1" "emmog" "turk_ga_s1121" "R1" "F2" "FR1" "turk_ga" "turk"
"turk_ga_s1121_emmog_1_3_1" "emmog" "turk_ga_s1121" "R1" "F3" "FR1" "turk_ga" "turk"
"turk_ga_s1121_emmog_1_4_1" "emmog" "turk_ga_s1121" "R1" "F4" "FR1" "turk_ga" "turk"
"turk_ga_s1121_emmog_1_5_1" "emmog" "turk_ga_s1121" "R1" "F5" "FR1" "turk_ga" "turk"
"turk_ga_s1121_emmog_1_6_1" "emmog" "turk_ga_s1121" "R1" "F6" "FR1" "turk_ga" "turk"
"turk_ga_s1121_emmog_1_7_1" "emmog" "turk_ga_s1121" "R1" "F7" "FR1" "turk_ga" "turk"
"turk_ga_s1121_emmog_1_8_1" "emmog" "turk_ga_s1121" "R1" "F8" "FR1" "turk_ga" "turk"
"turk_ga_s1121_emmog_1_9_1" "emmog" "turk_ga_s1121" "R1" "F9" "FR1" "turk_ga" "turk"
"turk_ga_s1121_emmog_1_10_1" "emmog" "turk_ga_s1121" "R1" "F10" "FR1" "turk_ga" "turk"
"inuk_12k_emmog_1_1_1" "emmog" "inuk_12k" "R1" "F1" "FR1" "inuk_12k" "inuk"
"inuk_12k_emmog_1_2_1" "emmog" "inuk_12k" "R1" "F2" "FR1" "inuk_12k" "inuk"
"inuk_12k_emmog_1_3_1" "emmog" "inuk_12k" "R1" "F3" "FR1" "inuk_12k" "inuk"
"inuk_12k_emmog_1_4_1" "emmog" "inuk_12k" "R1" "F4" "FR1" "inuk_12k" "inuk"
"inuk_12k_emmog_1_5_1" "emmog" "inuk_12k" "R1" "F5" "FR1" "inuk_12k" "inuk"
"inuk_12k_emmog_1_6_1" "emmog" "inuk_12k" "R1" "F6" "FR1" "inuk_12k" "inuk"
"inuk_12k_emmog_1_7_1" "emmog" "inuk_12k" "R1" "F7" "FR1" "inuk_12k" "inuk"
"inuk_12k_emmog_1_8_1" "emmog" "inuk_12k" "R1" "F8" "FR1" "inuk_12k" "inuk"
"inuk_12k_emmog_1_9_1" "emmog" "inuk_12k" "R1" "F9" "FR1" "inuk_12k" "inuk"
"inuk_12k_emmog_1_10_1" "emmog" "inuk_12k" "R1" "F10" "FR1" "inuk_12k" "inuk"
"inuk_12k_dpmog_1_1_1" "dpmog" "inuk_12k" "R1" "F1" "FR1" "inuk_12k" "inuk"
"inuk_12k_dpmog_1_2_1" "dpmog" "inuk_12k" "R1" "F2" "FR1" "inuk_12k" "inuk"
"inuk_12k_dpmog_1_3_1" "dpmog" "inuk_12k" "R1" "F3" "FR1" "inuk_12k" "inuk"
"inuk_12k_dpmog_1_4_1" "dpmog" "inuk_12k" "R1" "F4" "FR1" "inuk_12k" "inuk"
"inuk_12k_dpmog_1_5_1" "dpmog" "inuk_12k" "R1" "F5" "FR1" "inuk_12k" "inuk"
"inuk_12k_dpmog_1_6_1" "dpmog" "inuk_12k" "R1" "F6" "FR1" "inuk_12k" "inuk"
"inuk_12k_dpmog_1_7_1" "dpmog" "inuk_12k" "R1" "F7" "FR1" "inuk_12k" "inuk"
"inuk_12k_dpmog_1_8_1" "dpmog" "inuk_12k" "R1" "F8" "FR1" "inuk_12k" "inuk"
"inuk_12k_dpmog_1_9_1" "dpmog" "inuk_12k" "R1" "F9" "FR1" "inuk_12k" "inuk"
"inuk_12k_dpmog_1_10_1" "dpmog" "inuk_12k" "R1" "F10" "FR1" "inuk_12k" "inuk"
"inuk_eq_12k_emmog_1_1_1" "emmog" "inuk_eq_12k" "R1" "F1" "FR1" "inuk_eq_12k" "inuk"
"inuk_eq_12k_emmog_1_2_1" "emmog" "inuk_eq_12k" "R1" "F2" "FR1" "inuk_eq_12k" "inuk"
"inuk_eq_12k_emmog_1_3_1" "emmog" "inuk_eq_12k" "R1" "F3" "FR1" "inuk_eq_12k" "inuk"
"inuk_eq_12k_emmog_1_4_1" "emmog" "inuk_eq_12k" "R1" "F4" "FR1" "inuk_eq_12k" "inuk"
"inuk_eq_12k_emmog_1_5_1" "emmog" "inuk_eq_12k" "R1" "F5" "FR1" "inuk_eq_12k" "inuk"
"inuk_eq_12k_emmog_1_6_1" "emmog" "inuk_eq_12k" "R1" "F6" "FR1" "inuk_eq_12k" "inuk"
"inuk_eq_12k_emmog_1_7_1" "emmog" "inuk_eq_12k" "R1" "F7" "FR1" "inuk_eq_12k" "inuk"
"inuk_eq_12k_emmog_1_8_1" "emmog" "inuk_eq_12k" "R1" "F8" "FR1" "inuk_eq_12k" "inuk"
"inuk_eq_12k_emmog_1_9_1" "emmog" "inuk_eq_12k" "R1" "F9" "FR1" "inuk_eq_12k" "inuk"
"inuk_eq_12k_emmog_1_10_1" "emmog" "inuk_eq_12k" "R1" "F10" "FR1" "inuk_eq_12k" "inuk"
"inuk_eq_12k_dpmog_1_1_1" "dpmog" "inuk_eq_12k" "R1" "F1" "FR1" "inuk_eq_12k" "inuk"
"inuk_eq_12k_dpmog_1_2_1" "dpmog" "inuk_eq_12k" "R1" "F2" "FR1" "inuk_eq_12k" "inuk"
"inuk_eq_12k_dpmog_1_3_1" "dpmog" "inuk_eq_12k" "R1" "F3" "FR1" "inuk_eq_12k" "inuk"
"inuk_eq_12k_dpmog_1_4_1" "dpmog" "inuk_eq_12k" "R1" "F4" "FR1" "inuk_eq_12k" "inuk"
"inuk_eq_12k_dpmog_1_5_1" "dpmog" "inuk_eq_12k" "R1" "F5" "FR1" "inuk_eq_12k" "inuk"
"inuk_eq_12k_dpmog_1_6_1" "dpmog" "inuk_eq_12k" "R1" "F6" "FR1" "inuk_eq_12k" "inuk"
"inuk_eq_12k_dpmog_1_7_1" "dpmog" "inuk_eq_12k" "R1" "F7" "FR1" "inuk_eq_12k" "inuk"
"inuk_eq_12k_dpmog_1_8_1" "dpmog" "inuk_eq_12k" "R1" "F8" "FR1" "inuk_eq_12k" "inuk"
"inuk_eq_12k_dpmog_1_9_1" "dpmog" "inuk_eq_12k" "R1" "F9" "FR1" "inuk_eq_12k" "inuk"
"inuk_eq_12k_dpmog_1_10_1" "dpmog" "inuk_eq_12k" "R1" "F10" "FR1" "inuk_eq_12k" "inuk"
"turk_ga_s1127_emmog_1_1_1" "emmog" "turk_ga_s1127" "R1" "F1" "FR1" "turk_ga" "turk"
"turk_ga_s1127_emmog_1_2_1" "emmog" "turk_ga_s1127" "R1" "F2" "FR1" "turk_ga" "turk"
"turk_ga_s1127_emmog_1_3_1" "emmog" "turk_ga_s1127" "R1" "F3" "FR1" "turk_ga" "turk"
"turk_ga_s1127_emmog_1_4_1" "emmog" "turk_ga_s1127" "R1" "F4" "FR1" "turk_ga" "turk"
"turk_ga_s1127_emmog_1_5_1" "emmog" "turk_ga_s1127" "R1" "F5" "FR1" "turk_ga" "turk"
"turk_ga_s1127_emmog_1_6_1" "emmog" "turk_ga_s1127" "R1" "F6" "FR1" "turk_ga" "turk"
"turk_ga_s1127_emmog_1_7_1" "emmog" "turk_ga_s1127" "R1" "F7" "FR1" "turk_ga" "turk"
"turk_ga_s1127_emmog_1_8_1" "emmog" "turk_ga_s1127" "R1" "F8" "FR1" "turk_ga" "turk"
"turk_ga_s1127_emmog_1_9_1" "emmog" "turk_ga_s1127" "R1" "F9" "FR1" "turk_ga" "turk"
"turk_ga_s1127_emmog_1_10_1" "emmog" "turk_ga_s1127" "R1" "F10" "FR1" "turk_ga" "turk"
"turk_ga_s1127_dpmog_1_1_1" "dpmog" "turk_ga_s1127" "R1" "F1" "FR1" "turk_ga" "turk"
"turk_ga_s1127_dpmog_1_2_1" "dpmog" "turk_ga_s1127" "R1" "F2" "FR1" "turk_ga" "turk"
"turk_ga_s1127_dpmog_1_3_1" "dpmog" "turk_ga_s1127" "R1" "F3" "FR1" "turk_ga" "turk"
"turk_ga_s1127_dpmog_1_4_1" "dpmog" "turk_ga_s1127" "R1" "F4" "FR1" "turk_ga" "turk"
"turk_ga_s1127_dpmog_1_5_1" "dpmog" "turk_ga_s1127" "R1" "F5" "FR1" "turk_ga" "turk"
"turk_ga_s1127_dpmog_1_6_1" "dpmog" "turk_ga_s1127" "R1" "F6" "FR1" "turk_ga" "turk"
"turk_ga_s1127_dpmog_1_7_1" "dpmog" "turk_ga_s1127" "R1" "F7" "FR1" "turk_ga" "turk"
"turk_ga_s1127_dpmog_1_8_1" "dpmog" "turk_ga_s1127" "R1" "F8" "FR1" "turk_ga" "turk"
"turk_ga_s1127_dpmog_1_9_1" "dpmog" "turk_ga_s1127" "R1" "F9" "FR1" "turk_ga" "turk"
"turk_ga_s1127_dpmog_1_10_1" "dpmog" "turk_ga_s1127" "R1" "F10" "FR1" "turk_ga" "turk"
"turk_s1028_emmog_1_1_1" "emmog" "turk_s1028" "R1" "F1" "FR1" "turk" "turk"
"turk_s1028_emmog_1_2_1" "emmog" "turk_s1028" "R1" "F2" "FR1" "turk" "turk"
"turk_s1028_emmog_1_3_1" "emmog" "turk_s1028" "R1" "F3" "FR1" "turk" "turk"
"turk_s1028_emmog_1_4_1" "emmog" "turk_s1028" "R1" "F4" "FR1" "turk" "turk"
"turk_s1028_emmog_1_5_1" "emmog" "turk_s1028" "R1" "F5" "FR1" "turk" "turk"
"turk_s1028_emmog_1_6_1" "emmog" "turk_s1028" "R1" "F6" "FR1" "turk" "turk"
"turk_s1028_emmog_1_7_1" "emmog" "turk_s1028" "R1" "F7" "FR1" "turk" "turk"
"turk_s1028_emmog_1_8_1" "emmog" "turk_s1028" "R1" "F8" "FR1" "turk" "turk"
"turk_s1028_emmog_1_9_1" "emmog" "turk_s1028" "R1" "F9" "FR1" "turk" "turk"
"turk_s1028_emmog_1_10_1" "emmog" "turk_s1028" "R1" "F10" "FR1" "turk" "turk"
"turk_s1028_flgfa_1_1_1" "flgfa" "turk_s1028" "R1" "F1" "FR1" "turk" "turk"
"turk_s1028_flgfa_1_2_1" "flgfa" "turk_s1028" "R1" "F2" "FR1" "turk" "turk"
"turk_s1028_flgfa_1_3_1" "flgfa" "turk_s1028" "R1" "F3" "FR1" "turk" "turk"
"turk_s1028_flgfa_1_4_1" "flgfa" "turk_s1028" "R1" "F4" "FR1" "turk" "turk"
"turk_s1028_flgfa_1_5_1" "flgfa" "turk_s1028" "R1" "F5" "FR1" "turk" "turk"
"turk_s1028_flgfa_1_6_1" "flgfa" "turk_s1028" "R1" "F6" "FR1" "turk" "turk"
"turk_s1028_flgfa_1_7_1" "flgfa" "turk_s1028" "R1" "F7" "FR1" "turk" "turk"
"turk_s1028_flgfa_1_8_1" "flgfa" "turk_s1028" "R1" "F8" "FR1" "turk" "turk"
"turk_s1028_flgfa_1_9_1" "flgfa" "turk_s1028" "R1" "F9" "FR1" "turk" "turk"
"turk_s1028_flgfa_1_10_1" "flgfa" "turk_s1028" "R1" "F10" "FR1" "turk" "turk"
"turk_s1028_dpmog_1_1_1" "dpmog" "turk_s1028" "R1" "F1" "FR1" "turk" "turk"
"turk_s1028_dpmog_1_2_1" "dpmog" "turk_s1028" "R1" "F2" "FR1" "turk" "turk"
"turk_s1028_dpmog_1_3_1" "dpmog" "turk_s1028" "R1" "F3" "FR1" "turk" "turk"
"turk_s1028_dpmog_1_4_1" "dpmog" "turk_s1028" "R1" "F4" "FR1" "turk" "turk"
"turk_s1028_dpmog_1_5_1" "dpmog" "turk_s1028" "R1" "F5" "FR1" "turk" "turk"
